sha	scope	path_or_hunk	decision	reason	target_batch
79ed98b25b99dcfccf300c2f259f8576e376579b	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndHero.java	slice1	reviewed: override -	slice2-feature
79ed98b25b99dcfccf300c2f259f8576e376579b	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java	slice2	reviewed: override -	slice2-feature
23886d73f48afe146a936b45812b9e2f53632561	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-item
f5f7568ac9ec62ce3c19db1d76e93c5841ad75d6	commit	all	slice2	reviewed: Reviewed as deferred Slice 2 feature work: fixed crystal guardians and spire not being recorded in journal.	slice2-feature
8c6788750ecb151f515d82780df5c0c55256fae6	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-ui
fcf5b19b9e43d603d406f7d5828f8d71b6076c7b	commit	all	slice1	reviewed: Transmutation preserving existing trinket identification state is a Slice 1 bugfix, not energizing or refund behavior.	slice2-feature
ca6087c4fd1ca74de4396f4fc78976162678734f	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Confirmed cold: touches no com.shatteredpixel game class. cold-code classification upheld. Prior: provisional: cold code (general engine/tuning)	cold-code
db4a922aecb78c0fd492f2a3e5b0eb29ba9cfe9c	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-buff
1e719e9b49285b21c4efdda91efd7979fbd81848	commit	all	slice2	provisional: Slice 2 feature path(s) only	slice2-feature
919eec4a6ffb90defda007c89ff023f2db7db4b5	commit	all	slice2	reviewed: Every functional hunk supports deferred Slice 2 feature work: added a new victory window after first win.	frontier-mixed
919eec4a6ffb90defda007c89ff023f2db7db4b5	path	core/src/main/assets/messages/windows/windows.properties	slice2	reviewed: override -	slice2-feature
919eec4a6ffb90defda007c89ff023f2db7db4b5	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/HeroSelectScene.java	slice2	reviewed: override -	slice2-feature
919eec4a6ffb90defda007c89ff023f2db7db4b5	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/RankingsScene.java	slice2	reviewed: override -	slice2-feature
919eec4a6ffb90defda007c89ff023f2db7db4b5	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/TitleScene.java	slice2	reviewed: override -	slice2-feature
919eec4a6ffb90defda007c89ff023f2db7db4b5	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/WelcomeScene.java	slice2	reviewed: override -	slice2-feature
919eec4a6ffb90defda007c89ff023f2db7db4b5	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/SPDSettings.java	slice2	reviewed: override -	slice2-feature
919eec4a6ffb90defda007c89ff023f2db7db4b5	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndVictoryCongrats.java	slice2	reviewed: override -	slice2-feature
bdbaf994e833c0c524892a48e9d91f5367b76e99	commit	all	slice2	reviewed: Reviewed as deferred Slice 2 feature work: adjusted well fed buff visual duration when holding salt cube.	slice2-feature
e8cf6d0a0b7f6d503edb557bd95be63a3312d62b	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-item
92e058261ca117270facbb8b357c0885cd52f7df	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Needs a frontier call: references slice2 content or Dungeon.branch on added lines, or touches a class absent from CPDU and not created anywhere in v2.1.0..v2.5.4. Prior: provisional: cold code (general engine/tuning)	frontier-mixed
9799ed5ae463b127674267e5c11c23d3d352f5d4	commit	all	excluded	reviewed: Upstream app-version and changelog or welcome metadata are excluded; they do not implement CPDU engine or tuning behavior.	frontier-mixed
9799ed5ae463b127674267e5c11c23d3d352f5d4	path	build.gradle	excluded	reviewed: override -	excluded-reviewed
83643fd2fb5d1ae1720abfaaff8703639dd4b049	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-item
364b2ee5bdb8ff8a90380ce29ab719ddb5c8f825	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-item
992080252f4f7d3523a0ef62170e580c5cc35b64	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-level
1e344ec17fa679b2ce0e3e5d7e815111145dae63	commit	all	slice2	reviewed: Every functional hunk supports deferred Slice 2 feature work: fixed unknown rings revealing their stats in upgrade window.	frontier-mixed
1e344ec17fa679b2ce0e3e5d7e815111145dae63	path	core/src/main/assets/messages/windows/windows.properties	slice2	reviewed: override -	slice2-feature
cc45774138df3b13665e624927c7016f21323e39	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Confirmed cold: touches no com.shatteredpixel game class. cold-code classification upheld. Prior: provisional: cold code (general engine/tuning)	cold-code
400eebcac14fb4a3a2eae4f3cac8909ea8dc8a2d	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-ui
7a2b4639ee514a5d8ada157f942a851446ebf117	commit	all	slice2	reviewed: Every functional hunk supports deferred Slice 2 feature work: fixed vial of blood having no assigned sprite and not spawning.	frontier-mixed
7a2b4639ee514a5d8ada157f942a851446ebf117	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Generator.java	slice2	reviewed: override -	slice2-feature
7a2b4639ee514a5d8ada157f942a851446ebf117	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/ItemSpriteSheet.java	slice2	reviewed: override -	slice2-feature
0d5a8dd57c9f8c19a52c12a07f6b8ec81131f0a6	commit	all	slice2	reviewed: Reviewed as deferred Slice 2 feature work: fixed unintentional debug code giving gravity chaos a 100% rate.	slice2-feature
602fa2706d0e5ea2ebdade9159b0d1e7f7b18f31	commit	all	slice2	reviewed: Reviewed as deferred Slice 2 feature work: fixed texture errors for traps/plants in journal scene.	slice2-feature
a6c9f9276ab66604a671929e73de3bb4218f4502	commit	all	excluded	reviewed: Upstream app-version and changelog or welcome metadata are excluded; they do not implement CPDU engine or tuning behavior.	frontier-mixed
a6c9f9276ab66604a671929e73de3bb4218f4502	path	build.gradle	excluded	reviewed: override -	excluded-reviewed
1f1d9fed78443af3c09134e2aba94a3d9b25b084	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Needs a frontier call: references slice2 content or Dungeon.branch on added lines, or touches a class absent from CPDU and not created anywhere in v2.1.0..v2.5.4. Prior: provisional: cold code (general engine/tuning)	frontier-mixed
961dc231627f180ad3a5f3a0ccef77971396d5f0	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-ui
aedd3d04bb600b790b1c27ecec61458f64e73bd4	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-ui
e86707bedb93501cf3fa908ac42309c92ff39647	commit	all	excluded	reviewed: Only upstream historical changelog or commentary content is changed; no CPDU engine hunk is present.	excluded-upstream-docs
53fab368e6fa2b057c8473b4d6bf601074da09ab	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Confirmed cold: touches no com.shatteredpixel game class. cold-code classification upheld. Prior: provisional: cold code (general engine/tuning)	cold-code
74eb6373967698161c6eca988911e6eb4bc3a250	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-mob
6d2aa45a245560a8ac3470a85c114f6f0fb2aa39	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-level
93801f087261da5fb575c5a1486c5b4cf5641b88	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-mob
d1c2d87d55c47fdb9f16c447d94e9cf7fba4025a	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Needs a frontier call: references slice2 content or Dungeon.branch on added lines, or touches a class absent from CPDU and not created anywhere in v2.1.0..v2.5.4. Prior: provisional: cold code (general engine/tuning)	frontier-mixed
d24be97d11136ef4cb6bed12c4a947d5cb92838a	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-mob
c450b2c1aee15b6c645cf4fe6b2cfa4bb03e96df	commit	all	slice2	reclassified 2026-07-25 (frontier, Task 18-20 boundary): mining/crystal/gnoll/fungi quest content missed by the machine triage marker scan. Prior: TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	slice2-feature
47fd533ca2ed99b219c8ffe6b37b241c6bd7aaff	commit	all	mixed	reviewed: Scroll and potion identification plus energize UI changes are Slice 1; the Journal text hunk remains Slice 2.	frontier-mixed
47fd533ca2ed99b219c8ffe6b37b241c6bd7aaff	path	core/src/main/assets/messages/items/items.properties	slice1	reviewed: override -	cold-code
47fd533ca2ed99b219c8ffe6b37b241c6bd7aaff	path	core/src/main/assets/messages/journal/journal.properties	slice2	reviewed: override -	slice2-feature
47fd533ca2ed99b219c8ffe6b37b241c6bd7aaff	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/Scroll.java	slice1	reviewed: override -	cold-code
47fd533ca2ed99b219c8ffe6b37b241c6bd7aaff	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/spells/Alchemize.java	slice1	reviewed: override -	cold-code
47fd533ca2ed99b219c8ffe6b37b241c6bd7aaff	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/AlchemyScene.java	slice1	reviewed: override -	cold-code
47fd533ca2ed99b219c8ffe6b37b241c6bd7aaff	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/IconTitle.java	slice1	reviewed: override -	cold-code
47fd533ca2ed99b219c8ffe6b37b241c6bd7aaff	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndEnergizeItem.java	slice1	reviewed: override -	cold-code
c1bc73ab399381f310385eef9a51655752fe71a5	commit	all	slice2	reviewed: Every functional hunk supports deferred Slice 2 feature work: added a final new very rare cursed wand effect: gravity chaos!.	frontier-mixed
c1bc73ab399381f310385eef9a51655752fe71a5	path	core/src/main/assets/messages/items/items.properties	slice2	reviewed: override -	slice2-feature
c1bc73ab399381f310385eef9a51655752fe71a5	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/GravityChaosTracker.java	slice2	reviewed: override -	slice2-feature
c1bc73ab399381f310385eef9a51655752fe71a5	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Warlock.java	slice2	reviewed: override -	slice2-feature
aa13606d6d1f44bdb463684d08184a1dceba2b1b	commit	all	slice2	reviewed: Every functional hunk supports deferred Slice 2 feature work: added a new very rare cursed wand effect: sinkhole.	frontier-mixed
aa13606d6d1f44bdb463684d08184a1dceba2b1b	path	core/src/main/assets/messages/items/items.properties	slice2	reviewed: override -	slice2-feature
82f6bbbc6a9a7252789ac8e93d70a0b2c1a78c1a	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Needs a frontier call: references slice2 content or Dungeon.branch on added lines, or touches a class absent from CPDU and not created anywhere in v2.1.0..v2.5.4. Prior: provisional: cold code (general engine/tuning)	frontier-mixed
4c7a5c4aa6a216e4fcf52477fb7a04fee8de799e	commit	all	slice2	reviewed: Every functional hunk supports deferred Slice 2 feature work: filled out final common/uncommon cursed wand effects.	frontier-mixed
4c7a5c4aa6a216e4fcf52477fb7a04fee8de799e	path	core/src/main/assets/messages/actors/actors.properties	slice2	reviewed: override -	slice2-feature
4c7a5c4aa6a216e4fcf52477fb7a04fee8de799e	path	core/src/main/assets/messages/items/items.properties	slice2	reviewed: override -	slice2-feature
