sha	release_band	subject	touched_paths	provisional_category
afcafa5e439a8d55d6e46228cc6b0ef1286c86f9	v2.4.2..v2.5.4	v2.5.0: targeted traps now have a max range of 8 tiles	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/DisintegrationTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/GrimTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/PoisonDartTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/WornDartTrap.java	general
60c56a1253faf25f9ecf99c49fa5bfaaef30a074	v2.4.2..v2.5.4	v2.5.0: fixed auto-aim not correctly interacting with cursed wands	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/Wand.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfDisintegration.java	slice2-candidate
33541418201491b82cafac2282c3f1c02496af25	v2.4.2..v2.5.4	v2.5.0: fixed tormented spirits not consuming SoRC, also buffed them	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/TormentedSpirit.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfRemoveCurse.java	general
edca8b09a540bb2a810ce4f8479c08ba7e536033	v2.4.2..v2.5.4	v2.5.0: fixed wondrous resin affecting chaos elementals	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/CursedWand.java	slice2-candidate
a59a018d5b1ec40d4f51e2715958ba5f57dcc4d3	v2.4.2..v2.5.4	v2.5.0: fixed game not always saving after showing trinket window	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/trinkets/TrinketCatalyst.java	slice2-candidate
c1e4465806e0da00126da2bec03d808ce3cf4aad	v2.4.2..v2.5.4	v2.5.0: fixed unstable spellbook using the wrong probs for upgrade list	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/UnstableSpellbook.java	general
6b9940e88534756a0d3f5f81cd76feef6afa2111	v2.4.2..v2.5.4	v2.5.0: improved landmark contents, brightened distant wells a bit	core/src/main/assets/environment/custom_tiles/weak_floor.png;core/src/main/assets/interfaces/icons.png;core/src/main/assets/messages/journal/journal.properties;core/src/main/assets/messages/levels/levels.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/RatKing.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/journal/Notes.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/special/WeakFloorRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/Icons.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/MenuPane.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/ScrollingGridPane.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java	slice2-candidate
da42665e80227bfd978613303edfd32f113495d1	v2.4.2..v2.5.4	v2.5.0: added landmark functionality for level feelings	core/src/main/assets/messages/levels/levels.properties;core/src/main/assets/messages/scenes/scenes.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/journal/Notes.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Level.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/GameScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/MenuPane.java	slice2-candidate
995a8836c3f860c4779b893f6b6af8f5a141aedb	v2.4.2..v2.5.4	v2.5.0: added new icons for some existing landmarks	core/src/main/assets/interfaces/icons.png;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/journal/Notes.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/Icons.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/ScrollingGridPane.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndHeroInfo.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java	slice2-candidate
40afe2a22cb414c32c4b4c994f1906048dfffce1	v2.4.2..v2.5.4	v2.5.0: overhauled icons asset file, creating room for more	core/src/main/assets/interfaces/icons.png;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/HeroSelectScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v0_6_X_Changes.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v0_9_X_Changes.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/Icons.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndGame.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndGameInProgress.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndRanking.java	slice2-candidate
75532abf00cff69b877ef3cc53306f8ae6427641	v2.4.2..v2.5.4	v2.5.0: various UI/UX improvements to the journal and guidebook	core/src/main/assets/interfaces/icons.png;core/src/main/assets/interfaces/menu_button.png;core/src/main/assets/messages/items/items.properties;core/src/main/assets/messages/windows/windows.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Hunger.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Hero.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Snake.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/EquipableItem.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/journal/DocumentPage.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/keys/Key.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/trinkets/TrinketCatalyst.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/GameScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/Icons.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/MenuPane.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java	slice2-candidate
dd9f90c3723204e69620dbef1bed0d619beec0d0	v2.4.2..v2.5.4	v2.5.0: converted notes tab to use new grid UI	core/src/main/assets/messages/windows/windows.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/journal/Notes.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/ScrollingGridPane.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java	slice2-candidate
c861f8cef81fe5f704cc5ae98efc54c63c3ab8bd	v2.4.2..v2.5.4	v2.5.0: final behaviour improvements to new upgrade window	core/src/main/assets/messages/items/items.properties;core/src/main/assets/messages/windows/windows.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfUpgrade.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/spells/MagicalInfusion.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndUpgrade.java	slice2-candidate
5138e0ac0ad67d66722fb779169e9bb52f1cd688	v2.4.2..v2.5.4	v2.5.0: made some final visual clarity tweaks to the upgrade window	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndUpgrade.java	slice2-candidate
f232a5d1e8a48d47093efa08b88a79c48c75faea	v2.4.2..v2.5.4	v2.5.0: fixed upgrade window ring stats not accounting for curses	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfAccuracy.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfArcana.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfElements.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfEnergy.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfEvasion.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfForce.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfFuror.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfHaste.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfMight.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfSharpshooting.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfTenacity.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfWealth.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndUpgrade.java	slice2-candidate
e4085fe44540e07e206e62f72019828f66aef774	v2.4.2..v2.5.4	v2.5.0: improved logic for cancelling new upgrade window	core/src/main/assets/messages/items/items.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/InventoryScroll.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/spells/InventorySpell.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndUpgrade.java	slice2-candidate
5381809f557d47e6bc25b99ff7296995916d0caa	v2.4.2..v2.5.4	v2.5.0: added wndUpgrade info for weapon abilities and augments	core/src/main/assets/messages/items/items.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/quest/Pickaxe.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/Ring.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfForce.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/AssassinsBlade.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/BattleAxe.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Crossbow.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Dagger.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Dirk.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Flail.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Gauntlet.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Glaive.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Gloves.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Greataxe.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Greatshield.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Greatsword.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/HandAxe.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Katana.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Longsword.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Mace.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/MeleeWeapon.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Quarterstaff.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Rapier.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/RoundShield.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/RunicBlade.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Sai.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Scimitar.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Shortsword.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Sickle.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Spear.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Sword.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/WarHammer.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/WarScythe.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Whip.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/WornShortsword.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndUpgrade.java	slice2-candidate
07bed7c724ba34faeec95ecbd207be3da5fa3faa	v2.4.2..v2.5.4	v2.5.0: added wndUpgrade info for rings	core/src/main/assets/messages/items/items.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/Ring.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfAccuracy.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfArcana.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfElements.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfEnergy.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfEvasion.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfForce.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfFuror.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfHaste.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfMight.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfSharpshooting.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfTenacity.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfWealth.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndUpgrade.java	slice2-candidate
be3de2d883d043596bb274ac7796e30bca891583	v2.4.2..v2.5.4	v2.5.0: added wndUpgrade info for wands	core/src/main/assets/messages/items/items.properties;core/src/main/assets/messages/windows/windows.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/DamageWand.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/Wand.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfBlastWave.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfCorrosion.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfCorruption.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfDisintegration.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfFireblast.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfFrost.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfLivingEarth.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfPrismaticLight.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfRegrowth.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfTransfusion.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfWarding.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndUpgrade.java	slice2-candidate
40e7a4093fce70d72587f903be21237da2d02f8c	v2.4.2..v2.5.4	v2.5.0: added a new window for confirming upgrades (some stats missing)	core/src/main/assets/messages/items/items.properties;core/src/main/assets/messages/windows/windows.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/Armor.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/InventoryScroll.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/Scroll.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfUpgrade.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/spells/InventorySpell.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/spells/MagicalInfusion.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/Wand.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfMagicMissile.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Greataxe.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Greatshield.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/MeleeWeapon.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/RoundShield.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/Weapon.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndUpgrade.java	slice2-candidate
351a74c5677c8439e85a6bb6cb3e5be73ca6f48d	v2.4.2..v2.5.4	v2.5.0: fixed enchant/glyph cleansing resulting in crashes	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/Armor.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/Weapon.java	general
f0542ebf1e3b9f654c66a6303e4849b592811355	v2.4.2..v2.5.4	v2.5.0: added a method for recording multiple bestiary encounters	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/journal/Bestiary.java	slice2-candidate
b6f7e7462cf4b0ef087df8ecd7d67b783b09abd3	v2.4.2..v2.5.4	v2.5.0: made a bunch of code tweaks so catalogs can appear out of game	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/abilities/huntress/SpiritHawk.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/abilities/rogue/SmokeBomb.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/RatKing.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Amulet.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/Armor.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/ClassArmor.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Item.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/KindofMisc.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/potions/elixirs/ElixirOfMight.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/potions/Potion.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/Ring.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfForce.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/Scroll.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/Wand.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfTransfusion.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/MeleeWeapon.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/missiles/darts/Dart.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/missiles/darts/TippedDart.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/missiles/MissileWeapon.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/plants/Plant.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/GooSprite.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/MirrorSprite.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/tiles/TerrainFeaturesTilemap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/QuickRecipe.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java	slice2-candidate
