sha	review_kind	status	decision	target_batch	path_overrides	reason
7195d81d7b18e9333ec8e2805a696d67e66ef41d	frontier-required	approved	slice1	hotspot-actor	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.4.0: added a check to prevent actor processing after scene change
ddd2b2fa3b987b7bc943fb4eb61b711965c4e2cc	frontier-required	approved	excluded	excluded-upstream-docs	-	Immutable diff is iOS-only or upstream-only documentation and is excluded: v2.4.0: fixed outdated java version in desktop quick setup
ba3c7f590a0fa795c3786f02a6e4830a1b69049a	frontier-required	override	mixed	frontier-mixed	core/src/main/assets/messages/items/items.properties=slice2;core/src/main/assets/sprites/items.png=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Mob.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Generator.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfWealth.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Level.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/secret/SecretLaboratoryRoom.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/secret/SecretLibraryRoom.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/special/CrystalPathRoom.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/ItemSpriteSheet.java=slice2	Exotic-crystals and mossy-clump wiring moves to Slice 2; RegularPainter RNG isolation is independent deterministic level-generation engine work and remains Slice 1.
8f237dc66ae8b83389be968b48a41a2aefcef7dc	frontier-required	approved	slice1	hotspot-level	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.4.0: fixed geomancer/sappers placing boulders next to entrance
3fba4c58417ad414b7ea7af1b897dc63dfcf1c13	frontier-required	override	slice2	slice2-feature	core/src/main/assets/messages/items/items.properties=slice2;core/src/main/assets/sprites/items.png=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Blacksmith.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Ghost.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/Armor.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Generator.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/Weapon.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/features/HighGrass.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/ItemSpriteSheet.java=slice2	Every gameplay and asset hunk implements the deferred v2.4 trinket or cursed-wand feature; heuristic Slice 1 paths move to Slice 2: v2.4.0: roughly implemented two more trinkets
fd53f180896764f1ee0633c786639631935b5a9c	frontier-required	approved	slice1	platform-review	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.4.0: fixed various specific bugs caused by launching in fullscreen
fc3cbf395a4bdccf096eec542a555f345f710bdb	frontier-required	override	mixed	frontier-mixed	core/src/main/assets/messages/items/items.properties=slice2;core/src/main/assets/sprites/items.png=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Elemental.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Piranha.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Statue.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Wraith.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/quest/RatSkull.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Recipe.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/special/CrystalVaultRoom.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/ItemSpriteSheet.java=slice2	All non-changelog game and asset hunks implement the deferred rat-skull trinket and move to Slice 2; upstream changelist remains excluded.
ae020c1f71a432fc5915aa3ff77e13a1f0ecff50	frontier-required	override	slice2	slice2-feature	core/src/main/assets/messages/items/items.properties=slice2;core/src/main/assets/sprites/items.png=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Recipe.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Level.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/RegularLevel.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/AlchemyScene.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/ItemSpriteSheet.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java=slice2	Every gameplay and asset hunk implements the deferred v2.4 trinket or cursed-wand feature; heuristic Slice 1 paths move to Slice 2: v2.4.0: added initial logic for finding/creating trinkets
a00355b71289d38f89f017b1fbb85d0e07f0f053	frontier-required	override	mixed	frontier-mixed	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java=slice2	Unstable brew and spell replacement plus save aliases are Slice 1 tuning and compatibility; WndJournal and existing journal rows remain deferred Slice 2; changelist is excluded.
e8c824e6ebd2240ef1ace459137f0f230cdc1e98	frontier-required	approved	slice1	hotspot-level	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.4.0: improved badge save/display logic when game is ended
38332aa207b5033582a9a4d2aeb0bcf6d093157d	frontier-required	approved	slice1	hotspot-hero	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.4.0: actMine is now private
e67d25967ce6a3a3ecbddb44f0e82b6b2f5bbb68	frontier-required	approved	mixed	frontier-mixed	-	Immutable diff preserves Slice 1 engine or tuning paths while existing path rows defer feature or documentation paths: v2.4.0: aqua blast and feather fall are now a brew and elixir
ce5a66a15d65dc07d299e765a7d6cc96fb5054d9	frontier-required	approved	slice1	platform-review	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.4.0: improved debug info on missing Android natives
23ffeeea7f8cf65a54631a1d8ac5dd84c5ae53f9	sample	approved	slice1	assets-localization	-	Deterministic assets-localization sample; immutable diff confirms v2.4.0: substantially improved the sparkling potion sprite
425c90135d7d666dd1f4715f165dca91a7fb449e	frontier-required	override	mixed	frontier-mixed	core/src/main/assets/messages/items/items_uk.properties@@items.journal=slice2;core/src/main/assets/messages/scenes/scenes_be.properties@@scenes.gamescene.tutorial_guidebook=slice2;core/src/main/assets/messages/scenes/scenes_pl.properties@@scenes.gamescene.tutorial_guidebook=slice2	Release rollup mixes Slice 1 version and translation work with deferred trinket or journal localization hunks; anchored feature keys stay in Slice 2: v2.3.2: updated min daily, i18n, changes, & version for v2.3.2 release!
df43a1721532f90d9e94b8db5bf88648ac6a39b7	frontier-required	approved	excluded	excluded-ios	-	Immutable diff is iOS-only or upstream-only documentation and is excluded: v2.3.1: added missing 64-bit requirement to iOS info.plist
61def3751530f0fc58ff628a7eda193ca0984fb7	frontier-required	approved	mixed	frontier-mixed	-	Immutable diff preserves Slice 1 engine or tuning paths while existing path rows defer feature or documentation paths: v2.3.1: updated changelog and version for v2.3.1 release!
5f735ffe6ed8196eea2a5d4a0fa0a03302f56996	frontier-required	approved	slice1	hotspot-settings-serialization	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.1: improved vibration checkbox slightly
f36dda306412215ced3711c07196368f90813163	frontier-required	approved	mixed	frontier-mixed	-	Immutable diff preserves Slice 1 engine or tuning paths while existing path rows defer feature or documentation paths: v2.3.1: added a setting for vibration & improved vibration support logic
b849ca58f0109d514b18310f2d01c9b3c4e53916	frontier-required	approved	slice1	build-review	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.1: reverted libGDX natives to try and maintain old Android support
c7cbe922c6b94f9b0b95f35b85678c2c34a1aaa1	frontier-required	approved	slice1	platform-review	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.1: disabled libGDX immersive mode, interferes with game's settings
bd06d891f66d38c6d935cc8c1675d257261529ea	frontier-required	approved	mixed	frontier-mixed	-	Immutable diff preserves Slice 1 engine or tuning paths while existing path rows defer feature or documentation paths: v2.3.1: added support for controller vibration
910eb58be7bdf08f9d2f8a1beeb88d70fb9518b5	frontier-required	approved	slice1	hotspot-hero	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.1: hero interrupts now also cancel resting
a94186e011a4c257808b811a5a2000b970f799e4	frontier-required	approved	slice1	hotspot-level	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.1: fixed turn rounding on transition only applying to characters
be7f2dcc0e26e5cb90346b45e88c6cca041da114	frontier-required	approved	slice1	build-review	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.1: updated Android target SDK
4056c485450cc57a7380a6945d1a00df38d0895c	frontier-required	override	mixed	frontier-mixed	build.gradle@@robovmVersion=excluded	libGDX and desktop tinyfd upgrades plus cross-platform input cancellation are Slice 1; the RoboVM version hunk and iOS files are excluded.
8c318c9075e89c3ec871eab82f02803061a16657	frontier-required	approved	mixed	frontier-mixed	-	Immutable diff preserves Slice 1 engine or tuning paths while existing path rows defer feature or documentation paths: v2.3.0: updated version, changelog, and translations for v2.3.0 release!
84bc38cad01238a8b31d180347a6953fdd5a4c7a	frontier-required	override	mixed	frontier-mixed	core/src/main/assets/messages/scenes/scenes_fr.properties@@scenes.gamescene.tutorial_guidebook=slice2;core/src/main/assets/messages/scenes/scenes_ko.properties@@scenes.gamescene.tutorial_guidebook=slice2;core/src/main/assets/messages/scenes/scenes_nl.properties@@scenes.gamescene.tutorial_guidebook=slice2	Release rollup mixes Slice 1 version and translation work with deferred trinket or journal localization hunks; anchored feature keys stay in Slice 2: v2.3.0: updates translations, version, and changelog for RC-1
8f5cd171fe672dac35a3d8d7c2da612e82fe4434	frontier-required	approved	slice1	hotspot-level	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: substantially improved gnoll caves boulder visuals
eec247990319748ad49e29e7540b40623e6e6bb3	frontier-required	approved	mixed	frontier-mixed	-	Immutable diff preserves Slice 1 engine or tuning paths while existing path rows defer feature or documentation paths: v2.3.0: updated copyright to 2024
b6fbc3e45d08cb949f0fd176dee4dfae73b26bef	frontier-required	override	mixed	frontier-mixed	core/src/main/assets/messages/scenes/scenes_in.properties@@scenes.gamescene.tutorial_guidebook=slice2;core/src/main/assets/messages/scenes/scenes_it.properties@@scenes.gamescene.tutorial_guidebook=slice2;core/src/main/assets/messages/scenes/scenes_vi.properties@@scenes.gamescene.tutorial_guidebook=slice2	Release rollup mixes Slice 1 version and translation work with deferred trinket or journal localization hunks; anchored feature keys stay in Slice 2: v2.3.0: updated translations, version, and changelog for BETA-1.4
38eb17421af5052a532606d06898029bd4a64ab8	frontier-required	approved	slice1	hotspot-hero	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: fixed antimagic glyph reducing magic dmg below 0
250c76b7c12ece2398dc3f03f2e4750c26babac6	frontier-required	approved	mixed	frontier-mixed	-	Immutable diff preserves Slice 1 engine or tuning paths while existing path rows defer feature or documentation paths: v2.3.0: added a few more cases for healing floating text, and removed lots of now unnecessary singular heal particles
cfedb7aaf2476bc9a52e538ee0ff20f005d6b248	frontier-required	approved	slice1	hotspot-char	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: fixed char swapping and ally warp working on immobile allies
eb641ac1f8af48ff830cf3b1478a34e899810897	frontier-required	approved	slice1	hotspot-settings-serialization	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: fixed betas checkbox affecting the wrong setting
025ba0e12d7272ae978df997153afb956c009859	sample	approved	slice1	cold-code	-	Deterministic cold-code sample; immutable diff confirms v2.3.0: retrib and psi blast now compute targets first before damaging
29d3e07ab70b719ce16e6641a08ddb6450d02900	frontier-required	approved	mixed	frontier-mixed	-	Immutable diff preserves Slice 1 engine or tuning paths while existing path rows defer feature or documentation paths: v2.3.0: updated changelog, version, and translations for BETA-1.3
7a464b0a29682a910224dd0ca8fd330a5ea20bd8	frontier-required	approved	slice1	hotspot-level	-	Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: clarity improvements to the DM-300 fight: - removed ability use logspam - increased pylon spark speed by 50% - sparks are now more highly concentrated closer to the pylon
